job_id/id;department_id/id;rank;lastname;firstname;lastname2;gender;identification_id;state
a1234-j0328;a1234-d075;молодший лейтенант;ЛОСКУТОВ;Інал;Петрович;male;2636787185;Field
a1234-j0329;a1234-d075;солдат;ГАНЬО;Павло;Єгорович;male;1818786809;Field
a1234-j0330;a1234-d076;солдат;ВОЛОДАРСЬКИЙ;Прокоп;Ігорович;male;2165014573;Field
a1234-j0331;a1234-d076;солдат;МИНДРЕСКУ;Олесь;Григорійович;male;1100368634;Field
a1234-j0332;a1234-d076;солдат;КОВЕЦЬКИЙ;Інал;Ілліч;male;2611894568;Field
a1234-j0333;a1234-d076;солдат;ЛАХМАНЮК;Яків;Іванович;male;1308049135;Field
a1234-j0334;a1234-d076;солдат;ТОРБА;Назарій;Антонович;male;1063629803;Field
a1234-j0335;a1234-d077;солдат;ХЛОПОВ;Андріан;Рудольфович;male;1149279290;Field
a1234-j0336;a1234-d077;солдат;ГОРОВИЙ;Георгій;Микитович;male;2594420946;Hospital
a1234-j0337;a1234-d077;солдат;ОЛЕФІР;Ігор;Сариєвич;male;1179043857;Field
a1234-j0338;a1234-d077;солдат;КИСІЛЬ;Елшан;Семенович;male;2640147574;Field
a1234-j0339;a1234-d077;солдат;ПОПОВ;Тимофій;Вілінович;male;1250096960;Field
a1234-j0340;a1234-d078;солдат;ГОЛОВЕЙ;Михайло;Янович;male;2180085591;Field
a1234-j0341;a1234-d078;старший солдат;БУР;Іхтіяр;Михайлович;male;1059102692;Field
a1234-j0342;a1234-d078;солдат;ГЕРА;Данило;Зенонович;male;1712501818;Field
a1234-j0344;a1234-d078;солдат;КАЛИТКА;Сорін;Львович;male;1009553214;Field
a1234-j0345;a1234-d079;солдат;ПОЛТОРАЦЬКИЙ;Ельхан;Іларіонович;male;1712138033;Trip
a1234-j0346;a1234-d079;молодший сержант;ВАЦ;Іродіон;Іларіонович;male;1328567211;Field
a1234-j0347;a1234-d079;солдат;ЗАХАРЕВСЬКИЙ;Данил;Вячеславович;male;1539267008;Field
a1234-j0348;a1234-d079;солдат;НОВІКО;Данил;Іванович;male;2576658138;Field
a1234-j0350;a1234-d080;лейтенант;ХВАСТОВ;Антон;Ісабал огли;male;2125593909;Field
a1234-j0351;a1234-d080;молодший лейтенант;ПУРАС;Єгор;Тангаторович;male;1268199269;Trip
a1234-j0352;a1234-d080;капітан;ТОКАРЄВ;Шахін;Вадимович;male;1181277074;Field
a1234-j0353;a1234-d080;молодший сержант;ЗАБІЯКА;Валентин;Валентинович;male;2718031123;Field
a1234-j0354;a1234-d080;молодший сержант;СІНІЦЬКИЙ;Владислав;Максимович;male;2926530873;Field
a1234-j0355;a1234-d080;молодший сержант;САЛОГУБ;Ян;Зеновійович;male;2310507822;Field
a1234-j0356;a1234-d080;солдат;КОПИЛЕЦЬ;Зайір;Степанович;male;2546760884;Field
a1234-j0360;a1234-d081;молодший лейтенант;ГУЛІЄВ;Яків;Мерабович;male;2682860477;Field
a1234-j0362;a1234-d081;солдат;МАШИКА;Дмитро;Степанович;male;1138150001;Field
a1234-j0363;a1234-d082;солдат;ЗУБЧЕНКО;Орест;Рудольфович;male;1284393937;Hospital
a1234-j0364;a1234-d082;солдат;КЕКІШ;Валентин;Юліанович;male;2518165988;Field
a1234-j0366;a1234-d082;солдат;БЕРМИШ;Мікаель;Чариєвич;male;2357218021;Field
a1234-j0367;a1234-d082;солдат;ПОЛЯКОВ;Денис;Опанасович;male;2327242046;Field
a1234-j0368;a1234-d082;старший солдат;ВЛАД;Андрій;Іларіонович;male;2612259135;Field
a1234-j0369;a1234-d082;солдат;ЯНЮК;Кузьма;Веніамінович;male;1294001809;Field
a1234-j0370;a1234-d082;солдат;ШОСТАК;Семен;Адальбертович;male;2589469398;Field
a1234-j0371;a1234-d082;солдат;КРИКУНЕНКО;Олег;Юрійович;male;2786718850;Hospital
a1234-j0372;a1234-d082;солдат;БУРДАЛЬНИЙ;Артем;Вілінович;male;1919379565;Field
a1234-j0373;a1234-d083;солдат;ЛАГОДНЮК;Богдан;Вікторович;male;2174099675;Field
a1234-j0374;a1234-d083;солдат;НЕСТЕРЧУК;Ярослав;Костнтинович;male;1236792438;Field
a1234-j0375;a1234-d083;солдат;СОНИК;Вячеслав;Болеславович;male;1269926566;Field
a1234-j0376;a1234-d083;солдат;РУДАКОВ;Салават;Намігович;male;2201578630;Field
a1234-j0377;a1234-d083;солдат;ЦИГАН;Михайло;Віктрович;male;2548623649;Hospital
a1234-j0378;a1234-d083;солдат;ЗАПЛІТНИЙ;Антон;Махмутович;male;2954747384;Field
a1234-j0379;a1234-d083;старший солдат;КОРНЄЙ;Богдан;Веніамінович;male;2023941316;Field
a1234-j0380;a1234-d083;солдат;ВЕГЕРА;Іслам;Івнович;male;1935561770;Field
a1234-j0381;a1234-d083;солдат;БЕРЕЖНИЙ;Едуард;Віктрович;male;1810428562;Field
a1234-j0382;a1234-d083;солдат;ДЕШЕВИХ;Тимофій;Сариєвич;male;2030105174;Field
a1234-j0383;a1234-d084;солдат;ГАРМАШ;Прокоп;Романович;male;2725665903;Hospital
a1234-j0384;a1234-d084;солдат;ТЮЛЮПА;Вячеслав;Владиславович;male;2108845683;Field
a1234-j0386;a1234-d084;молодший сержант;ГЕЛЕВЕРЯ;Аркадій;Ростиславович;male;1915489047;Field
a1234-j0390;a1234-d084;солдат;ЮРІЙЧУК;Елшан;Маргутович;male;2685829138;Field
a1234-j0391;a1234-d084;старший солдат;ОВСІЄНКО;Прокоп;Тарієлович;male;2545656324;Field
a1234-j0392;a1234-d084;солдат;ДРЕБОТ;Мар'ян;Гарійович;male;2819487528;Field
a1234-j0393;a1234-d085;старший солдат;ЗАВАДЕЦЬКИЙ;Святослав;Янович;male;1239016796;Hospital
a1234-j0394;a1234-d085;солдат;УДОВІНЧУК;Микола;Мхайлович;male;2258809236;Field
a1234-j0395;a1234-d085;солдат;ШПІКУЛА;Інал;Йосифович;male;1776078723;Field
a1234-j0396;a1234-d085;солдат;МАРКЕВИЧ;Артур;Айигович;male;2834669905;Field
a1234-j0397;a1234-d085;солдат;СЕРНАВСЬКИЙ;Сурен;Остапович;male;1336568138;Field
a1234-j0398;a1234-d085;солдат;СКРИКУЛЯК;Василь;Сариєвич;male;1750313556;Field
a1234-j0399;a1234-d085;солдат;АНТОНОВСЬКИЙ;Яків;Мефодійович;male;2722429432;Field
a1234-j0400;a1234-d085;солдат;КОВАЛЕЦЬ;Лазар;Володимирвич;male;2031051569;Hospital
a1234-j0401;a1234-d085;солдат;ОЛЕНЮК;Мурат;Антатолійович;male;2616160844;Field
a1234-j0402;a1234-d085;солдат;ЗАХАРЧИШИН;Енвер;Еугінєюсович;male;2304061240;Hospital
a1234-j0403;a1234-d086;лейтенант;ВЕРЕМЕЙЧУК;Веніамін;Сергійович;male;2082134823;Trip
a1234-j0406;a1234-d087;солдат;МІШУРА;Іслам;Миронович;male;2152186637;Field
a1234-j0407;a1234-d087;солдат;БРИЧОК;Денис;Тарієлович;male;2732183527;Field
a1234-j0409;a1234-d087;солдат;МАНЬКОВСЬКИЙ;Юрій;Даніельович;male;1088134291;Field
a1234-j0410;a1234-d087;солдат;ПАЛАГНЮК;Мікаель;Шефкетович;male;2260182146;Field
a1234-j0411;a1234-d087;солдат;ЛОСКУТОВ;Святослав;Адальбертович;male;2135243404;Field
a1234-j0412;a1234-d087;солдат;МОСКОВЧЕНКО;Омелян;Остапович;male;2937459051;Field
a1234-j0413;a1234-d087;солдат;БАРТАШЕВИЧ;Захар;Ігорович;male;1398947701;Hospital
a1234-j0414;a1234-d087;солдат;ЄСИПЧУК;Омелян;Горхмазович;male;1445130143;Field
a1234-j0415;a1234-d087;старший сержант;ЯВОРСЬКИЙ;Петро;Ісабал огли;male;2116980317;Field
a1234-j0416;a1234-d088;солдат;АННЕНКОВ;Маіл;Денисович;male;1937377409;Field
a1234-j0418;a1234-d088;солдат;ВІЗЕРСЬКИЙ;Степан;Махмутович;male;1199151655;Field
a1234-j0419;a1234-d088;солдат;АНОШКІН;Фірад;Вячеславович;male;2176823629;Hospital
a1234-j0420;a1234-d088;солдат;АНТОНОВ;Федот;Івнович;male;2176818746;Hospital
a1234-j0421;a1234-d088;солдат;ХОЛОДЕНКО;Іван;Яремович;male;1036853554;Field
a1234-j0422;a1234-d088;солдат;РОЙ;Інал;Романович;male;2375373002;Field
a1234-j0423;a1234-d088;солдат;РЯЗАНЦЕВ;Валентин;Дарійович;male;1764158954;Hospital
a1234-j0424;a1234-d088;солдат;ЦИГУЛЬОВ;Остап;Романович;male;2997280745;Hospital
a1234-j0425;a1234-d088;солдат;ПЕТУЙКІН;Леонід;Мефодійович;male;1247350113;Field
a1234-j0426;a1234-d089;солдат;МАНЬКОВСЬКИЙ;Мар'ян;Йосифович;male;1012054360;Field
a1234-j0427;a1234-d089;солдат;СКРИКУЛЯК;Валерій;Сариєвич;male;2183167678;Field
a1234-j0429;a1234-d089;солдат;РИБІН;Тарас;Нариманович;male;2214059922;Field
a1234-j0431;a1234-d089;солдат;БАГАЄВ;Тарас;Ярославович;male;1045201291;Field
a1234-j0432;a1234-d089;солдат;ПШЕНИЧНИЙ;Сорін;Дмитрович;male;2320577827;Field
a1234-j0433;a1234-d089;солдат;ЗАСІМОВИЧ;Микита;Романвич;male;1701536800;Hospital
a1234-j0434;a1234-d089;солдат;ЛЕШКО;Владилен;Айигович;male;1899339182;Field
a1234-j0435;a1234-d089;солдат;РОЖКО;Лазар;Григорович;male;1960777542;Hospital
a1234-j0436;a1234-d090;солдат;КРАВЧИШИН;Забар;Русланович;male;1139357501;Hospital
a1234-j0437;a1234-d090;солдат;САГАЛЬ;Євген;Аркадійович;male;1338343648;Field
a1234-j0438;a1234-d090;солдат;ОСТРІЖНИЙ;Тофік;Лутович;male;2634740232;Field
a1234-j0439;a1234-d090;солдат;ДМИТРИШИН;Тофік;Тахірович;male;1895474391;Hospital
a1234-j0440;a1234-d090;солдат;НИКОЛИН;Альберт;Ісабал огли;male;1501048042;Field
a1234-j0441;a1234-d090;солдат;ТІХОНОВ;Денис;Євстахійович;male;1259286277;Field
a1234-j0442;a1234-d090;солдат;ТОПОЛЬ;Ігор;Геранович;male;2428382501;Field
a1234-j0443;a1234-d090;солдат;ЖОВТЯК;Андрій;Степанович;male;1089614401;Field
a1234-j0444;a1234-d090;солдат;БЄЛИШЕВ;Ігор;Еугінєюсович;male;1147703425;Field
a1234-j0445;a1234-d090;солдат;ЧЕРКАШИН;Семен;Фарідович;male;2808754140;Field
a1234-j0447;a1234-d091;солдат;СМЕТАНЮК;Степан;Бандали огли;male;2270164118;Field
a1234-j0448;a1234-d091;солдат;ЛЕВІНСОН;Федір;Таіровіч;male;1559298377;Field
a1234-j0449;a1234-d092;солдат;ЗЕЗЕКАЛО;Віктор;Михйлович;male;1290010012;Hospital
a1234-j0450;a1234-d092;старший солдат;ПАЩИН;Віктор;Намігович;male;2169164487;Hospital
a1234-j0453;a1234-d092;солдат;ГОЛУБЕНКО;Олексій;Львович;male;2115404704;Hospital
a1234-j0454;a1234-d092;солдат;РАДЧЕНКО;Федор;Тангаторович;male;1859591908;Hospital
a1234-j0455;a1234-d092;солдат;ГУЩИН;Мурат;Євстахійович;male;1666644492;Field
a1234-j0458;a1234-d092;солдат;КОБЗАР;Мікаель;Германович;male;1046363456;Field
a1234-j0461;a1234-d093;солдат;БІЛИЦЬКИЙ;Артур;Семенович;male;2525581867;Field
a1234-j0462;a1234-d093;солдат;СТРЕЛЬЧЕНКО;Валентин;Юсуфович;male;1127441307;Field
a1234-j0463;a1234-d093;солдат;ЛЕВКІН;Анатолій;Львович;male;2361698504;Field
a1234-j0464;a1234-d093;солдат;БОЧАРОВ;Мирослав;Тофикович;male;1837591809;Hospital
a1234-j0465;a1234-d093;солдат;СЕМЕН;Федор;Антатолійович;male;1348572808;Field
a1234-j0466;a1234-d093;солдат;БОЙЧУК;Федот;Денисович;male;2642812451;Field
a1234-j0470;a1234-d094;солдат;ЛАСІЙЧУК;Альберт;Зайірович;male;1438555838;Field
a1234-j0471;a1234-d094;солдат;БУДНІК;Єгор;Миколайович;male;2162886415;Field
a1234-j0472;a1234-d094;солдат;НЕЧЕПУРЕНКО;Григорій;Янович;male;2001293799;Vocation
a1234-j0473;a1234-d094;солдат;БУХТІЯРОВ;Лазар;Борисович;male;2889607351;Field
a1234-j0474;a1234-d094;солдат;БАСЮК;Ян;Еугінєюсович;male;2776209326;Field
a1234-j0475;a1234-d094;солдат;БЕЛЕЙ;Лазар;Германович;male;1474792307;Field
a1234-j0476;a1234-d094;солдат;ЧІЛІБІ;Костянтин;Владиславович;male;1944426634;Hospital
a1234-j0477;a1234-d094;солдат;АНТОНЮК;Мирослав;Джемалович;male;1706446447;Field
a1234-j0479;a1234-d095;старший солдат;ВЕРБИЛО;Григорій;Мефодійович;male;2156842335;Field
a1234-j0480;a1234-d095;солдат;ТИМЧУК;Ілля;Михйлович;male;1873699941;Field
a1234-j0481;a1234-d095;солдат;САЛІЙ;Руслан;Лутович;male;1106143905;Field
a1234-j0482;a1234-d095;солдат;ВАСИЛЕЦЬ;Богдан;Еркинович;male;2301769632;Field
a1234-j0483;a1234-d095;солдат;ІВАШКЕВИЧ;Мікаель;Дарійович;male;2120926422;Field
a1234-j0484;a1234-d095;солдат;СКОРИК;Дмитро;Леонідович;male;1104779163;Field
a1234-j0485;a1234-d095;солдат;МАКСИМИШИН;Федот;Львович;male;1145940983;Hospital
a1234-j0487;a1234-d095;солдат;КАСІМОВ;Гуванч;Данеїлович;male;2686497254;Field
a1234-j0488;a1234-d095;солдат;ЛИЗОГУБ;Іслам;Романвич;male;2255692082;Field
a1234-j0490;a1234-d096;солдат;ХМАРСЬКИЙ;Шахін;Геранович;male;2017347417;Field
a1234-j0491;a1234-d097;старший солдат;БРИНЗА;Маіл;Романович;male;2326022599;Field
a1234-j0492;a1234-d097;солдат;АВЄЗОВ;Расул;Нуманжонович;male;2875993353;Field
a1234-j0493;a1234-d097;солдат;РИСЬЄВ;Михайло-Мар'ян;Шефкетович;male;1859016477;Field
