id;job_id/id;department_id/id;rank;name;lastname;firstname;middlename;gender;identification_id;mobile_phone;state;birthday
1019100977;a1234-j0209;a1234-d061;солдат;БІЛИЦЬКИЙ Марат Тахірович;БІЛИЦЬКИЙ;Марат;Тахірович;male;1019100977;+380638070084;Hospital;26.02.1999
2280820532;a1234-j0210;a1234-d061;солдат;ПРОЦЕНКО Кирил Фролович;ПРОЦЕНКО;Кирил;Фролович;male;2280820532;+380632876943;Field;18.09.1983
2459390615;a1234-j0211;a1234-d061;солдат;НІМЧУК Андріан Наільович;НІМЧУК;Андріан;Наільович;male;2459390615;+380509294475;Hospital;13.11.1995
2758922017;a1234-j0212;a1234-d062;солдат;ЛУПОЙ Юрій Афанасійович;ЛУПОЙ;Юрій;Афанасійович;male;2758922017;+380633197507;Field;24.01.1981
2725780619;a1234-j0213;a1234-d062;молодший сержант;РУДКОВСЬКИЙ Михайло Резович;РУДКОВСЬКИЙ;Михайло;Резович;male;2725780619;+380634420092;Field;14.10.1989
1537808020;a1234-j0214;a1234-d062;солдат;БЕЖЕНАРЬ Олег Іванович;БЕЖЕНАРЬ;Олег;Іванович;male;1537808020;+380678518308;Field;12.07.1989
1748324515;a1234-j0215;a1234-d062;старший солдат;ШПАЧИНСЬКИЙ Ігор Тимофійович;ШПАЧИНСЬКИЙ;Ігор;Тимофійович;male;1748324515;+380637600343;Vocation;03.05.1993
2225206665;a1234-j0216;a1234-d062;солдат;ДІДКОВСЬКИЙ Федот Рафік;ДІДКОВСЬКИЙ;Федот;Рафік;male;2225206665;+380672150313;Field;06.10.1997
1803259113;a1234-j0216;a1234-d062;солдат;ЧОРНИЙ Вячеслав Маркович;ЧОРНИЙ;Вячеслав;Маркович;male;1803259113;+380502058681;Field;07.01.1995
1350727849;a1234-j0218;a1234-d062;солдат;МЕРКУЛОВ Мурад Мерабович;МЕРКУЛОВ;Мурад;Мерабович;male;1350727849;+380675263332;Hospital;03.04.1988
1968811005;a1234-j0219;a1234-d062;солдат;СОЛОМОНЕНКО Денис Тахірович;СОЛОМОНЕНКО;Денис;Тахірович;male;1968811005;+380673265921;Field;23.03.1980
2346834945;a1234-j0220;a1234-d062;солдат;ПРУДЧЕНКО Ярослав Михйлович;ПРУДЧЕНКО;Ярослав;Михйлович;male;2346834945;+380671027250;Field;20.11.1994
1742985279;a1234-j0221;a1234-d062;солдат;ГОГІДЗЕ Арнольд Аббуль;ГОГІДЗЕ;Арнольд;Аббуль;male;1742985279;+380635898992;Field;28.01.1986
2848275835;a1234-j0222;a1234-d063;старший сержант;НІКОНОВ Георгій Андрійович;НІКОНОВ;Георгій;Андрійович;male;2848275835;+380503233979;Field;21.06.1989
2152181787;a1234-j0225;a1234-d063;солдат;МУДРИЙ Арсен Володимирович;МУДРИЙ;Арсен;Володимирович;male;2152181787;+380632722441;Hospital;03.01.1985
1621725211;a1234-j0226;a1234-d063;молодший сержант;ЯРОЩУК Сурен Гочайович;ЯРОЩУК;Сурен;Гочайович;male;1621725211;+380508967239;Field;24.05.1999
1246204112;a1234-j0226;a1234-d063;солдат;УСТИНОВ Сергій Артурович;УСТИНОВ;Сергій;Артурович;male;1246204112;+380509358458;Hospital;15.06.1996
2258978567;a1234-j0228;a1234-d063;солдат;ЧЕМАДУР Радіон Арсенійович;ЧЕМАДУР;Радіон;Арсенійович;male;2258978567;+380674539579;Field;04.02.1981
2699210292;a1234-j0229;a1234-d063;солдат;КИРИЛІН Веніамін Фролович;КИРИЛІН;Веніамін;Фролович;male;2699210292;+380634949689;Hospital;04.04.1976
1864608510;a1234-j0230;a1234-d063;солдат;ДЕДЮК Кузьма Фірудінович;ДЕДЮК;Кузьма;Фірудінович;male;1864608510;+380637593327;Field;18.08.1990
1399523858;a1234-j0231;a1234-d063;солдат;ШМОРГУН Нікіта Таіровіч;ШМОРГУН;Нікіта;Таіровіч;male;1399523858;+380661631816;Hospital;27.08.1988
1017360700;a1234-j0232;a1234-d064;старший солдат;ТРАЧ Єгор Даніельович;ТРАЧ;Єгор;Даніельович;male;1017360700;+380506723445;Field;01.08.1988
1706979343;a1234-j0233;a1234-d064;солдат;ГРУШИЦЬКИЙ Володимир Гінязович;ГРУШИЦЬКИЙ;Володимир;Гінязович;male;1706979343;+380667756819;Field;02.11.1981
2539179161;a1234-j0234;a1234-d064;солдат;ХОРТ Олесь Гуммет огли;ХОРТ;Олесь;Гуммет огли;male;2539179161;+380662224125;Field;27.12.1982
1149857865;a1234-j0235;a1234-d064;солдат;КОМАРЕВЦЕВ Захар Тофикович;КОМАРЕВЦЕВ;Захар;Тофикович;male;1149857865;+380667262302;Field;09.10.1984
2053086858;a1234-j0236;a1234-d064;солдат;ШУПЕНЬКО Зайір Ростиславович;ШУПЕНЬКО;Зайір;Ростиславович;male;2053086858;+380661946201;Field;29.08.1994
2687177867;a1234-j0236;a1234-d064;старший солдат;НАГОРНЯК Станіслав Мефодійович;НАГОРНЯК;Станіслав;Мефодійович;male;2687177867;+380635033025;Field;26.08.1978
2035290604;a1234-j0238;a1234-d064;солдат;СИДОРЕНКО Євген Вадимович;СИДОРЕНКО;Євген;Вадимович;male;2035290604;+380503731171;Field;16.07.1979
1629619248;a1234-j0239;a1234-d064;солдат;ОЛЕФІР Нікіта Онуфрійович;ОЛЕФІР;Нікіта;Онуфрійович;male;1629619248;+380507646682;Field;13.06.1977
1614864905;a1234-j0240;a1234-d064;солдат;ОЛІШЕВСЬКИЙ Станіслав Фролович;ОЛІШЕВСЬКИЙ;Станіслав;Фролович;male;1614864905;+380665392569;Field;20.08.1994
2528753450;a1234-j0241;a1234-d064;солдат;БАНДУРА Михайло Ількович;БАНДУРА;Михайло;Ількович;male;2528753450;+380509473019;Hospital;19.09.1993
2829377211;a1234-j0243;a1234-d065;молодший сержант;БОДНЯ Генадій Святославович;БОДНЯ;Генадій;Святославович;male;2829377211;+380634365780;Hospital;24.02.1991
1950299529;a1234-j0244;a1234-d065;солдат;НЕСТЕРЕНКО Олександр Родіонович;НЕСТЕРЕНКО;Олександр;Родіонович;male;1950299529;+380665388930;Field;15.10.1990
2153730287;a1234-j0245;a1234-d066;солдат;ГЕЛЕТІЙ Герман Юсуфович;ГЕЛЕТІЙ;Герман;Юсуфович;male;2153730287;+380504931923;Field;07.12.1998
2981363194;a1234-j0246;a1234-d066;старший солдат;ШКАРАН Інокентій Маргутович;ШКАРАН;Інокентій;Маргутович;male;2981363194;+380501378133;Field;20.01.1993
1786589663;a1234-j0247;a1234-d066;солдат;ОЗАРЧУК Генадій Степанович;ОЗАРЧУК;Генадій;Степанович;male;1786589663;+380509579341;Field;08.10.1998
1538696884;a1234-j0248;a1234-d066;солдат;ЦЕРКОВНИЙ Сорін Єгорович;ЦЕРКОВНИЙ;Сорін;Єгорович;male;1538696884;+380667910428;Hospital;26.09.1995
2063405332;a1234-j0249;a1234-d066;солдат;ВЕРЛАТИЙ Валерій Ігорович;ВЕРЛАТИЙ;Валерій;Ігорович;male;2063405332;+380633841665;Field;23.03.1985
2252336609;a1234-j0250;a1234-d066;солдат;МАМАТОВ Ігнат Фарідович;МАМАТОВ;Ігнат;Фарідович;male;2252336609;+380678040532;Hospital;10.04.1988
1638453936;a1234-j0250;a1234-d066;солдат;ДРИГОЛА Валерій Афанасійович;ДРИГОЛА;Валерій;Афанасійович;male;1638453936;+380501306415;Field;29.06.1998
2302614087;a1234-j0252;a1234-d066;солдат;СИНЖЕРЯН Сергій Леонідович;СИНЖЕРЯН;Сергій;Леонідович;male;2302614087;+380504259596;Field;15.08.1980
2289804408;a1234-j0253;a1234-d066;солдат;МЄДВЄДЄВ Мірча Юсуфович;МЄДВЄДЄВ;Мірча;Юсуфович;male;2289804408;+380639178258;Hospital;03.09.1980
1597333688;a1234-j0254;a1234-d066;солдат;ПТАШИНСЬКИЙ Іслам Віталійович;ПТАШИНСЬКИЙ;Іслам;Віталійович;male;1597333688;+380671729902;Field;14.06.1984
2864295257;a1234-j0255;a1234-d067;солдат;СЕННІКОВ Альберт Чеславович;СЕННІКОВ;Альберт;Чеславович;male;2864295257;+380677316352;Field;28.05.1995
1828852022;a1234-j0256;a1234-d067;солдат;ГРИБ Василь Адальбертович;ГРИБ;Василь;Адальбертович;male;1828852022;+380501714716;Hospital;09.07.1979
2723317852;a1234-j0257;a1234-d067;солдат;КРИКУНЕНКО Федот Еугінєюсович;КРИКУНЕНКО;Федот;Еугінєюсович;male;2723317852;+380679081405;Field;30.07.1996
2047556776;a1234-j0258;a1234-d067;солдат;ЧІЛІБІ Микита Олексндрович;ЧІЛІБІ;Микита;Олексндрович;male;2047556776;+380676114143;Field;12.03.1981
1523160305;a1234-j0259;a1234-d067;старший солдат;МАЙСТЕР Денис Юліанович;МАЙСТЕР;Денис;Юліанович;male;1523160305;+380663488000;Hospital;12.11.1994
1790622198;a1234-j0259;a1234-d067;солдат;СІРЯК Віктор Ігорович;СІРЯК;Віктор;Ігорович;male;1790622198;+380504876369;Hospital;24.09.1982
2129331947;a1234-j0261;a1234-d067;солдат;ХОРТ Арсен Антатолійович;ХОРТ;Арсен;Антатолійович;male;2129331947;+380507591853;Field;28.10.1977
1417693278;a1234-j0262;a1234-d067;солдат;ІЛЬНІЦЬКИЙ Олесь Ілкович;ІЛЬНІЦЬКИЙ;Олесь;Ілкович;male;1417693278;+380639083272;Field;30.09.1993
2766045967;a1234-j0263;a1234-d067;солдат;МУСІЄНКО Тимур Гаврилович;МУСІЄНКО;Тимур;Гаврилович;male;2766045967;+380669285494;Hospital;25.10.1976
2341767573;a1234-j0264;a1234-d067;солдат;ТЕРЕЩУК Кузьма Федорович;ТЕРЕЩУК;Кузьма;Федорович;male;2341767573;+380638159586;Field;02.08.1984
2815675446;a1234-j0265;a1234-d068;солдат;СТАСЮК Остап Антонович;СТАСЮК;Остап;Антонович;male;2815675446;+380631378994;Field;25.05.1996
1764467400;a1234-j0266;a1234-d068;солдат;САМУСЕНКО Ярослав Вікентійович;САМУСЕНКО;Ярослав;Вікентійович;male;1764467400;+380664781390;Field;25.04.1982
2197700211;a1234-j0267;a1234-d068;старший солдат;КУНИНЕЦЬ Прокоп Остапович;КУНИНЕЦЬ;Прокоп;Остапович;male;2197700211;+380667957183;Field;05.03.1989
2033221550;a1234-j0268;a1234-d068;солдат;ПАВЛУНЕНКО Федор Еугінєюсович;ПАВЛУНЕНКО;Федор;Еугінєюсович;male;2033221550;+380633649276;Field;29.05.1981
1199120279;a1234-j0269;a1234-d068;солдат;ОЗМИТЕЛЬ Степан Станіславович;ОЗМИТЕЛЬ;Степан;Станіславович;male;1199120279;+380638799479;Field;24.09.1989
2753009601;a1234-j0269;a1234-d068;старший солдат;РОГОЗОВ Богдан Остапович;РОГОЗОВ;Богдан;Остапович;male;2753009601;+380503476132;Hospital;14.12.1980
1517092318;a1234-j0271;a1234-d068;солдат;МАРЕЦЬКИЙ Федір Гуммет огли;МАРЕЦЬКИЙ;Федір;Гуммет огли;male;1517092318;+380672323833;Field;21.06.1984
1713455561;a1234-j0272;a1234-d068;солдат;ВІТИК Єгор Фірудінович;ВІТИК;Єгор;Фірудінович;male;1713455561;+380666205779;Field;12.03.1982
1140069423;a1234-j0273;a1234-d068;солдат;ОНИЩУК Борис Святославович;ОНИЩУК;Борис;Святославович;male;1140069423;+380503712732;Field;12.03.1990
1058064954;a1234-j0274;a1234-d068;солдат;ДЛІННИЙ Тарас Гурамович;ДЛІННИЙ;Тарас;Гурамович;male;1058064954;+380632487109;Field;07.09.1978
1877866474;a1234-j0275;a1234-d069;солдат;ШПИЛЬОВ Мірча Іларіонович;ШПИЛЬОВ;Мірча;Іларіонович;male;1877866474;+380505078667;Field;26.10.1985
2154926246;a1234-j0276;a1234-d069;старший солдат;МЕЛЬНИКОВИЧ Елшан Маргутович;МЕЛЬНИКОВИЧ;Елшан;Маргутович;male;2154926246;+380636550860;Field;18.04.1975
2562926070;a1234-j0278;a1234-d069;солдат;БЕРЕЗОВИЙ Альберт Яремович;БЕРЕЗОВИЙ;Альберт;Яремович;male;2562926070;+380675929221;Field;05.04.1986
1976329121;a1234-j0279;a1234-d069;солдат;ЛИСЕНКО Сорін Вячеславович;ЛИСЕНКО;Сорін;Вячеславович;male;1976329121;+380631965259;Field;01.07.1989
1211484813;a1234-j0279;a1234-d069;солдат;ВОРОНОВСЬКИЙ Максим Володимирович;ВОРОНОВСЬКИЙ;Максим;Володимирович;male;1211484813;+380639834606;Field;16.08.1996
1101127185;a1234-j0281;a1234-d069;солдат;ШМИБЕЛЬСЬКИЙ Валерій Григорович;ШМИБЕЛЬСЬКИЙ;Валерій;Григорович;male;1101127185;+380505785453;Field;11.12.1985
2826170527;a1234-j0282;a1234-d069;солдат;ГРОШЕВ Дмитро Богданович;ГРОШЕВ;Дмитро;Богданович;male;2826170527;+380504500028;Field;18.01.1988
2075957456;a1234-j0283;a1234-d069;солдат;ШАПОВАЛОВ Сорін Вячеславович;ШАПОВАЛОВ;Сорін;Вячеславович;male;2075957456;+380667345708;Field;13.08.1985
2831282003;a1234-j0284;a1234-d069;солдат;РОЗВАЖАЄВ Михайло-Юрій Зайірович;РОЗВАЖАЄВ;Михайло-Юрій;Зайірович;male;2831282003;+380502423169;Field;09.02.1975
